2024-06-13 10:48:20 root INFO     loading model + tokenizer
2024-06-13 10:48:38 root INFO     model + tokenizer loaded
2024-06-13 10:48:38 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 10:48:38 root INFO     clozed_answers is [['angrier'], ['cheaper'], ['cleverer'], ['coarser'], ['costlier'], ['cuter'], ['denser'], ['dumber'], ['fiercer'], ['handier'], ['happier'], ['hardier'], ['harsher'], ['healthier'], ['hotter'], ['huger'], ['hungrier'], ['lazier'], ['lengthier'], ['luckier'], ['madder'], ['merrier'], ['milder'], ['moister'], ['nastier'], ['neater'], ['nicer'], ['noisier'], ['prouder'], ['purer'], ['riskier'], ['rockier'], ['ruder'], ['sadder'], ['scarier'], ['sexier'], ['stickier'], ['stricter'], ['stronger'], ['subtler'], ['sunnier'], ['tastier'], ['tinier'], ['trickier'], ['uglier'], ['vaguer'], ['vaster'], ['weaker'], ['wealthier'], ['weirder']]
2024-06-13 10:48:40 root INFO     starting operator prediction
2024-06-13 10:48:40 lre.operators WARNING  relation has > 1 prompt_templates, will use first (When something is more {}, it is)
2024-06-13 10:48:40 root INFO     [relation call] using When something is more {}, it is
2024-06-13 10:48:51 root INFO     total operator prediction time: 10.367170810699463 seconds
2024-06-13 10:48:53 root INFO     [' more', ' harder', ' much', ' less', ' '] matches ['angrier'] is False
2024-06-13 10:53:13 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 10:53:16 root INFO     starting operator prediction
2024-06-13 10:53:16 lre.operators WARNING  relation has > 1 prompt_templates, will use first (When something is more {}, it is)
2024-06-13 10:53:16 root INFO     [relation call] using When something is more {}, it is
2024-06-13 10:53:26 root INFO     total operator prediction time: 10.28218126296997 seconds
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['angrier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' much', ' harder', ' less', ' n'] matches ['cheaper'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['cleverer'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['coarser'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['costlier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['cuter'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['denser'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['dumber'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' '] matches ['fiercer'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['handier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['happier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' tougher', ' harder', ' much', ' less'] matches ['hardier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['harsher'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['healthier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['hotter'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' '] matches ['huger'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' less', ' much'] matches ['hungrier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' much', ' harder', ' tougher', ' worse'] matches ['lazier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' much', ' harder', ' tougher', ' less'] matches ['lengthier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' '] matches ['luckier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['madder'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['merrier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['milder'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['moister'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['nastier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['neater'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' '] matches ['nicer'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['noisier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['prouder'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['purer'] is False
2024-06-13 10:53:29 root INFO     [' more', ' tougher', ' harder', ' much', ' less'] matches ['riskier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['rockier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['ruder'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' worse'] matches ['sadder'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' worse'] matches ['scarier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['sexier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['stickier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' less', ' much', ' tougher'] matches ['stricter'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' n', ' '] matches ['stronger'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['subtler'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['sunnier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['tastier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['tinier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['trickier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' worse'] matches ['uglier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' much', ' tougher', ' harder', ' less'] matches ['vaguer'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['vaster'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['weaker'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' less', ' n'] matches ['wealthier'] is False
2024-06-13 10:53:29 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['weirder'] is False
2024-06-13 10:53:29 root INFO     5,adj - comparative,50,0,50
[' more', ' harder', ' tougher', ' much', ' less'] matches ['angrier'] is False
[' more', ' much', ' harder', ' less', ' n'] matches ['cheaper'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['cleverer'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['coarser'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['costlier'] is False
[' more', ' harder', ' much', ' tougher', ' n'] matches ['cuter'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['denser'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['dumber'] is False
[' more', ' harder', ' much', ' tougher', ' '] matches ['fiercer'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['handier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['happier'] is False
[' more', ' tougher', ' harder', ' much', ' less'] matches ['hardier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['harsher'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['healthier'] is False
[' more', ' harder', ' tougher', ' much', ' n'] matches ['hotter'] is False
[' more', ' harder', ' much', ' tougher', ' '] matches ['huger'] is False
[' more', ' harder', ' tougher', ' less', ' much'] matches ['hungrier'] is False
[' more', ' much', ' harder', ' tougher', ' worse'] matches ['lazier'] is False
[' more', ' much', ' harder', ' tougher', ' less'] matches ['lengthier'] is False
[' more', ' harder', ' much', ' tougher', ' '] matches ['luckier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['madder'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['merrier'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['milder'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['moister'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['nastier'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['neater'] is False
[' more', ' harder', ' much', ' tougher', ' '] matches ['nicer'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['noisier'] is False
[' more', ' harder', ' much', ' tougher', ' n'] matches ['prouder'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['purer'] is False
[' more', ' tougher', ' harder', ' much', ' less'] matches ['riskier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['rockier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['ruder'] is False
[' more', ' harder', ' tougher', ' much', ' worse'] matches ['sadder'] is False
[' more', ' harder', ' tougher', ' much', ' worse'] matches ['scarier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['sexier'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['stickier'] is False
[' more', ' harder', ' less', ' much', ' tougher'] matches ['stricter'] is False
[' more', ' harder', ' much', ' n', ' '] matches ['stronger'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['subtler'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['sunnier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['tastier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['tinier'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['trickier'] is False
[' more', ' harder', ' much', ' tougher', ' worse'] matches ['uglier'] is False
[' more', ' much', ' tougher', ' harder', ' less'] matches ['vaguer'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['vaster'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['weaker'] is False
[' more', ' harder', ' tougher', ' less', ' n'] matches ['wealthier'] is False
[' more', ' harder', ' tougher', ' much', ' less'] matches ['weirder'] is False
5,adj - comparative,50,0,502024-06-13 10:55:15 root INFO     loading model + tokenizer
2024-06-13 10:55:32 root INFO     model + tokenizer loaded
2024-06-13 10:55:32 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 10:55:35 root INFO     starting operator prediction
2024-06-13 10:55:35 lre.operators WARNING  relation has > 1 prompt_templates, will use first (When something is more {}, it is)
2024-06-13 10:55:35 root INFO     [relation call] using When something is more {}, it is
2024-06-13 10:55:45 root INFO     total operator prediction time: 10.281215906143188 seconds
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['angrier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['cheaper'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['cleverer'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['coarser'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['costlier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['cuter'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['denser'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['dumber'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' '] matches ['fiercer'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['handier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['happier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['hardier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['harsher'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['healthier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['hotter'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['huger'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['hungrier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['lazier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' much', ' harder', ' tougher', ' less'] matches ['lengthier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['luckier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['madder'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['merrier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['milder'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['moister'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['nastier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['neater'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['nicer'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['noisier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['prouder'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['purer'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['riskier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' n'] matches ['rockier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['ruder'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' worse'] matches ['sadder'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['scarier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['sexier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['stickier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['stricter'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['stronger'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['subtler'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['sunnier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['tastier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['tinier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['trickier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['uglier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' less'] matches ['vaguer'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['vaster'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' much', ' tougher', ' n'] matches ['weaker'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['wealthier'] is False
2024-06-13 10:55:48 root INFO     [' more', ' harder', ' tougher', ' much', ' less'] matches ['weirder'] is False
2024-06-13 10:55:48 root INFO     5,adj - comparative,50,0,50
[' more', ' harder', ' tougher', ' much', ' n'] matches ['angrier'] is False
[' more', ' harder', ' much', ' tougher', ' n'] matches ['cheaper'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['cleverer'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['coarser'] is False
[' more', ' harder', ' much', ' tougher', ' less'] matches ['costlier'] is False
