2024-07-10 16:24:10 __main__ INFO     using beta=1, iter=0
2024-07-10 17:42:37 __main__ INFO     hypernyms - misc,beta,33.3,LRE,13,Jacobian,8,lm,31
2024-07-10 17:42:41 __main__ INFO     meronyms - substance,beta,33.3,LRE,11,Jacobian,6,lm,39
2024-07-10 17:42:46 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,45,Jacobian,41,lm,49
2024-07-10 17:42:51 __main__ INFO     un+adj_reg,beta,33.3,LRE,41,Jacobian,38,lm,49
2024-07-10 17:42:56 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,35,Jacobian,37,lm,49
2024-07-10 17:43:01 __main__ INFO     adj+ness_reg,beta,33.3,LRE,39,Jacobian,38,lm,44
2024-07-10 17:43:06 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:43:12 __main__ INFO     verb+er_irreg,beta,33.3,LRE,30,Jacobian,27,lm,47
2024-07-10 17:43:17 __main__ INFO     adj+ly_reg,beta,33.3,LRE,32,Jacobian,36,lm,49
2024-07-10 17:43:21 __main__ INFO     name - occupation,beta,33.3,LRE,22,Jacobian,17,lm,42
2024-07-10 17:43:25 __main__ INFO     synonyms - intensity,beta,33.3,LRE,4,Jacobian,3,lm,24
2024-07-10 17:43:29 __main__ INFO     animal - sound,beta,33.3,LRE,20,Jacobian,17,lm,30
2024-07-10 17:43:34 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,50,lm,50
2024-07-10 17:43:40 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,5,Jacobian,4,lm,50
2024-07-10 17:43:44 __main__ INFO     male - female,beta,33.3,LRE,4,Jacobian,4,lm,32
2024-07-10 17:43:49 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,46,Jacobian,40,lm,49
2024-07-10 17:43:53 __main__ INFO     meronyms - member,beta,33.3,LRE,11,Jacobian,7,lm,32
2024-07-10 17:43:57 __main__ INFO     hyponyms - misc,beta,33.3,LRE,4,Jacobian,4,lm,29
2024-07-10 17:44:02 __main__ INFO     adj - superlative,beta,33.3,LRE,28,Jacobian,26,lm,43
2024-07-10 17:44:07 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,24,Jacobian,20,lm,49
2024-07-10 17:44:11 __main__ INFO     synonyms - exact,beta,33.3,LRE,1,Jacobian,1,lm,21
2024-07-10 17:44:15 __main__ INFO     hypernyms - animals,beta,33.3,LRE,22,Jacobian,14,lm,41
2024-07-10 17:44:20 __main__ INFO     country - capital,beta,33.3,LRE,13,Jacobian,17,lm,36
2024-07-10 17:44:20 __main__ INFO     using beta=33.3, iter=4
2024-07-10 17:44:23 __main__ INFO     name - nationality,beta,33.3,LRE,7,Jacobian,5,lm,21
2024-07-10 17:44:28 __main__ INFO     animal - youth,beta,33.3,LRE,18,Jacobian,16,lm,32
2024-07-10 17:44:33 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,1,Jacobian,0,lm,50
2024-07-10 17:44:38 __main__ INFO     noun+less_reg,beta,33.3,LRE,47,Jacobian,47,lm,48
2024-07-10 17:44:43 __main__ INFO     verb+able_reg,beta,33.3,LRE,39,Jacobian,37,lm,48
2024-07-10 17:44:47 __main__ INFO     UK_city - county,beta,33.3,LRE,1,Jacobian,1,lm,14
2024-07-10 17:44:52 __main__ INFO     antonyms - binary,beta,33.3,LRE,24,Jacobian,25,lm,42
2024-07-10 17:44:57 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,47,Jacobian,46,lm,50
2024-07-10 17:45:01 __main__ INFO     re+verb_reg,beta,33.3,LRE,19,Jacobian,15,lm,42
2024-07-10 17:45:07 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:45:11 __main__ INFO     country - language,beta,33.3,LRE,4,Jacobian,4,lm,37
2024-07-10 17:45:15 __main__ INFO     meronyms - part,beta,33.3,LRE,9,Jacobian,8,lm,27
2024-07-10 17:45:20 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,22,Jacobian,15,lm,49
2024-07-10 17:45:24 __main__ INFO     animal - shelter,beta,33.3,LRE,4,Jacobian,3,lm,28
2024-07-10 17:45:28 __main__ INFO     hypernyms - misc,beta,33.3,LRE,8,Jacobian,3,lm,29
2024-07-10 17:45:33 __main__ INFO     meronyms - substance,beta,33.3,LRE,10,Jacobian,6,lm,38
2024-07-10 17:45:38 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,45,Jacobian,39,lm,49
2024-07-10 17:45:43 __main__ INFO     un+adj_reg,beta,33.3,LRE,35,Jacobian,27,lm,50
2024-07-10 17:45:48 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,43,Jacobian,43,lm,50
2024-07-10 17:45:53 __main__ INFO     adj+ness_reg,beta,33.3,LRE,40,Jacobian,40,lm,43
2024-07-10 17:45:58 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:46:03 __main__ INFO     verb+er_irreg,beta,33.3,LRE,36,Jacobian,26,lm,46
2024-07-10 17:46:08 __main__ INFO     adj+ly_reg,beta,33.3,LRE,28,Jacobian,28,lm,49
2024-07-10 17:46:13 __main__ INFO     name - occupation,beta,33.3,LRE,23,Jacobian,12,lm,42
2024-07-10 17:46:16 __main__ INFO     synonyms - intensity,beta,33.3,LRE,3,Jacobian,3,lm,19
2024-07-10 17:46:21 __main__ INFO     animal - sound,beta,33.3,LRE,19,Jacobian,13,lm,32
2024-07-10 17:46:26 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,49,lm,50
2024-07-10 17:46:31 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,1,Jacobian,0,lm,50
2024-07-10 17:46:35 __main__ INFO     male - female,beta,33.3,LRE,8,Jacobian,8,lm,28
2024-07-10 17:46:40 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,37,Jacobian,37,lm,49
2024-07-10 17:46:44 __main__ INFO     meronyms - member,beta,33.3,LRE,7,Jacobian,6,lm,31
2024-07-10 17:46:48 __main__ INFO     hyponyms - misc,beta,33.3,LRE,1,Jacobian,1,lm,28
2024-07-10 17:46:53 __main__ INFO     adj - superlative,beta,33.3,LRE,28,Jacobian,27,lm,43
2024-07-10 17:46:58 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,22,Jacobian,26,lm,49
2024-07-10 17:47:02 __main__ INFO     synonyms - exact,beta,33.3,LRE,1,Jacobian,0,lm,23
2024-07-10 17:47:06 __main__ INFO     hypernyms - animals,beta,33.3,LRE,26,Jacobian,23,lm,41
2024-07-10 17:47:11 __main__ INFO     country - capital,beta,33.3,LRE,14,Jacobian,17,lm,35
2024-07-10 17:47:11 __main__ INFO     using beta=33.3, iter=5
2024-07-10 17:47:14 __main__ INFO     name - nationality,beta,33.3,LRE,6,Jacobian,5,lm,23
2024-07-10 17:47:19 __main__ INFO     animal - youth,beta,33.3,LRE,18,Jacobian,17,lm,33
2024-07-10 17:47:24 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:47:29 __main__ INFO     noun+less_reg,beta,33.3,LRE,46,Jacobian,46,lm,48
2024-07-10 17:47:34 __main__ INFO     verb+able_reg,beta,33.3,LRE,36,Jacobian,34,lm,45
2024-07-10 17:47:38 __main__ INFO     UK_city - county,beta,33.3,LRE,3,Jacobian,2,lm,12
2024-07-10 17:47:42 __main__ INFO     antonyms - binary,beta,33.3,LRE,31,Jacobian,30,lm,42
2024-07-10 17:47:47 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,46,Jacobian,44,lm,50
2024-07-10 17:47:52 __main__ INFO     re+verb_reg,beta,33.3,LRE,16,Jacobian,9,lm,41
2024-07-10 17:47:57 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:48:02 __main__ INFO     country - language,beta,33.3,LRE,4,Jacobian,4,lm,40
2024-07-10 17:48:06 __main__ INFO     meronyms - part,beta,33.3,LRE,11,Jacobian,9,lm,27
2024-07-10 17:48:11 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,17,Jacobian,10,lm,49
2024-07-10 17:48:15 __main__ INFO     animal - shelter,beta,33.3,LRE,6,Jacobian,2,lm,27
2024-07-10 17:48:19 __main__ INFO     hypernyms - misc,beta,33.3,LRE,11,Jacobian,6,lm,28
2024-07-10 17:48:24 __main__ INFO     meronyms - substance,beta,33.3,LRE,10,Jacobian,6,lm,37
2024-07-10 17:48:29 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,43,Jacobian,41,lm,49
2024-07-10 17:48:34 __main__ INFO     un+adj_reg,beta,33.3,LRE,29,Jacobian,22,lm,50
2024-07-10 17:48:39 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,39,Jacobian,38,lm,49
2024-07-10 17:48:43 __main__ INFO     adj+ness_reg,beta,33.3,LRE,38,Jacobian,38,lm,41
2024-07-10 17:48:49 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:48:54 __main__ INFO     verb+er_irreg,beta,33.3,LRE,17,Jacobian,10,lm,46
2024-07-10 17:48:59 __main__ INFO     adj+ly_reg,beta,33.3,LRE,36,Jacobian,38,lm,48
2024-07-10 17:49:04 __main__ INFO     name - occupation,beta,33.3,LRE,18,Jacobian,7,lm,43
2024-07-10 17:49:07 __main__ INFO     synonyms - intensity,beta,33.3,LRE,3,Jacobian,3,lm,22
2024-07-10 17:49:11 __main__ INFO     animal - sound,beta,33.3,LRE,22,Jacobian,18,lm,31
2024-07-10 17:49:17 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,50,lm,50
2024-07-10 17:49:22 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,3,Jacobian,2,lm,50
2024-07-10 17:49:26 __main__ INFO     male - female,beta,33.3,LRE,4,Jacobian,4,lm,32
2024-07-10 17:49:31 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,38,Jacobian,38,lm,49
2024-07-10 17:49:35 __main__ INFO     meronyms - member,beta,33.3,LRE,10,Jacobian,8,lm,30
2024-07-10 17:49:39 __main__ INFO     hyponyms - misc,beta,33.3,LRE,4,Jacobian,5,lm,26
2024-07-10 17:49:44 __main__ INFO     adj - superlative,beta,33.3,LRE,29,Jacobian,26,lm,44
2024-07-10 17:49:49 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,18,Jacobian,18,lm,49
2024-07-10 17:49:52 __main__ INFO     synonyms - exact,beta,33.3,LRE,2,Jacobian,2,lm,21
2024-07-10 17:49:57 __main__ INFO     hypernyms - animals,beta,33.3,LRE,25,Jacobian,20,lm,41
2024-07-10 17:50:02 __main__ INFO     country - capital,beta,33.3,LRE,17,Jacobian,14,lm,36
2024-07-10 17:50:02 __main__ INFO     using beta=33.3, iter=6
2024-07-10 17:50:05 __main__ INFO     name - nationality,beta,33.3,LRE,6,Jacobian,5,lm,20
2024-07-10 17:50:09 __main__ INFO     animal - youth,beta,33.3,LRE,19,Jacobian,17,lm,32
2024-07-10 17:50:14 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,1,Jacobian,1,lm,50
2024-07-10 17:50:19 __main__ INFO     noun+less_reg,beta,33.3,LRE,46,Jacobian,46,lm,49
2024-07-10 17:50:24 __main__ INFO     verb+able_reg,beta,33.3,LRE,36,Jacobian,35,lm,47
2024-07-10 17:50:29 __main__ INFO     UK_city - county,beta,33.3,LRE,5,Jacobian,4,lm,14
2024-07-10 17:50:33 __main__ INFO     antonyms - binary,beta,33.3,LRE,26,Jacobian,23,lm,43
2024-07-10 17:50:38 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,42,Jacobian,43,lm,50
2024-07-10 17:50:43 __main__ INFO     re+verb_reg,beta,33.3,LRE,15,Jacobian,9,lm,41
2024-07-10 17:50:48 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:50:53 __main__ INFO     country - language,beta,33.3,LRE,7,Jacobian,5,lm,38
2024-07-10 17:50:57 __main__ INFO     meronyms - part,beta,33.3,LRE,12,Jacobian,9,lm,30
2024-07-10 17:51:02 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,31,Jacobian,21,lm,49
2024-07-10 17:51:06 __main__ INFO     animal - shelter,beta,33.3,LRE,6,Jacobian,1,lm,25
2024-07-10 17:51:10 __main__ INFO     hypernyms - misc,beta,33.3,LRE,8,Jacobian,6,lm,31
2024-07-10 17:51:14 __main__ INFO     meronyms - substance,beta,33.3,LRE,9,Jacobian,6,lm,37
2024-07-10 17:51:20 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,46,Jacobian,45,lm,49
2024-07-10 17:51:25 __main__ INFO     un+adj_reg,beta,33.3,LRE,27,Jacobian,18,lm,50
2024-07-10 17:51:30 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,44,Jacobian,42,lm,50
2024-07-10 17:51:34 __main__ INFO     adj+ness_reg,beta,33.3,LRE,42,Jacobian,38,lm,43
2024-07-10 17:51:40 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,49
2024-07-10 17:51:45 __main__ INFO     verb+er_irreg,beta,33.3,LRE,18,Jacobian,16,lm,48
2024-07-10 17:51:50 __main__ INFO     adj+ly_reg,beta,33.3,LRE,39,Jacobian,37,lm,49
2024-07-10 17:51:54 __main__ INFO     name - occupation,beta,33.3,LRE,19,Jacobian,14,lm,37
2024-07-10 17:51:58 __main__ INFO     synonyms - intensity,beta,33.3,LRE,4,Jacobian,4,lm,23
2024-07-10 17:52:02 __main__ INFO     animal - sound,beta,33.3,LRE,19,Jacobian,17,lm,34
2024-07-10 17:52:07 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,50,lm,50
2024-07-10 17:52:13 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,10,Jacobian,6,lm,50
2024-07-10 17:52:17 __main__ INFO     male - female,beta,33.3,LRE,4,Jacobian,4,lm,29
2024-07-10 17:52:22 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,43,Jacobian,42,lm,49
2024-07-10 17:52:26 __main__ INFO     meronyms - member,beta,33.3,LRE,12,Jacobian,8,lm,32
2024-07-10 17:52:30 __main__ INFO     hyponyms - misc,beta,33.3,LRE,4,Jacobian,5,lm,26
2024-07-10 17:52:35 __main__ INFO     adj - superlative,beta,33.3,LRE,28,Jacobian,27,lm,45
2024-07-10 17:52:40 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,33,Jacobian,32,lm,49
2024-07-10 17:52:44 __main__ INFO     synonyms - exact,beta,33.3,LRE,0,Jacobian,0,lm,26
2024-07-10 17:52:49 __main__ INFO     hypernyms - animals,beta,33.3,LRE,17,Jacobian,10,lm,43
2024-07-10 17:52:53 __main__ INFO     country - capital,beta,33.3,LRE,11,Jacobian,14,lm,37
2024-07-10 17:52:53 __main__ INFO     using beta=33.3, iter=7
2024-07-10 17:52:57 __main__ INFO     name - nationality,beta,33.3,LRE,7,Jacobian,5,lm,22
2024-07-10 17:53:01 __main__ INFO     animal - youth,beta,33.3,LRE,19,Jacobian,17,lm,33
2024-07-10 17:53:06 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,1,Jacobian,1,lm,50
2024-07-10 17:53:11 __main__ INFO     noun+less_reg,beta,33.3,LRE,46,Jacobian,46,lm,49
2024-07-10 17:53:16 __main__ INFO     verb+able_reg,beta,33.3,LRE,32,Jacobian,34,lm,47
2024-07-10 17:53:20 __main__ INFO     UK_city - county,beta,33.3,LRE,5,Jacobian,5,lm,12
2024-07-10 17:53:25 __main__ INFO     antonyms - binary,beta,33.3,LRE,13,Jacobian,15,lm,41
2024-07-10 17:53:30 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,44,Jacobian,43,lm,50
2024-07-10 17:53:34 __main__ INFO     re+verb_reg,beta,33.3,LRE,16,Jacobian,8,lm,40
2024-07-10 17:53:40 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:53:44 __main__ INFO     country - language,beta,33.3,LRE,9,Jacobian,8,lm,38
2024-07-10 17:53:48 __main__ INFO     meronyms - part,beta,33.3,LRE,7,Jacobian,6,lm,28
2024-07-10 17:53:53 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,9,Jacobian,4,lm,49
2024-07-10 17:53:57 __main__ INFO     animal - shelter,beta,33.3,LRE,7,Jacobian,4,lm,28
2024-07-10 17:54:01 __main__ INFO     hypernyms - misc,beta,33.3,LRE,9,Jacobian,5,lm,27
2024-07-10 17:54:06 __main__ INFO     meronyms - substance,beta,33.3,LRE,7,Jacobian,6,lm,35
2024-07-10 17:54:11 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,47,Jacobian,46,lm,50
2024-07-10 17:54:16 __main__ INFO     un+adj_reg,beta,33.3,LRE,46,Jacobian,42,lm,48
2024-07-10 17:54:21 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,38,Jacobian,35,lm,50
2024-07-10 17:54:25 __main__ INFO     adj+ness_reg,beta,33.3,LRE,37,Jacobian,39,lm,42
2024-07-10 17:54:31 __main__ INFO     over+adj_reg,beta,33.3,LRE,1,Jacobian,0,lm,50
2024-07-10 17:54:36 __main__ INFO     verb+er_irreg,beta,33.3,LRE,36,Jacobian,28,lm,45
2024-07-10 17:54:41 __main__ INFO     adj+ly_reg,beta,33.3,LRE,31,Jacobian,33,lm,48
2024-07-10 17:54:46 __main__ INFO     name - occupation,beta,33.3,LRE,23,Jacobian,12,lm,43
2024-07-10 17:54:49 __main__ INFO     synonyms - intensity,beta,33.3,LRE,1,Jacobian,1,lm,22
2024-07-10 17:54:53 __main__ INFO     animal - sound,beta,33.3,LRE,19,Jacobian,18,lm,29
2024-07-10 17:54:58 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,49,lm,50
2024-07-10 17:55:03 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,3,Jacobian,2,lm,49
2024-07-10 17:55:08 __main__ INFO     male - female,beta,33.3,LRE,7,Jacobian,7,lm,32
2024-07-10 17:55:13 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,45,Jacobian,38,lm,48
2024-07-10 17:55:17 __main__ INFO     meronyms - member,beta,33.3,LRE,7,Jacobian,3,lm,30
2024-07-10 17:55:21 __main__ INFO     hyponyms - misc,beta,33.3,LRE,4,Jacobian,4,lm,28
2024-07-10 17:55:26 __main__ INFO     adj - superlative,beta,33.3,LRE,28,Jacobian,28,lm,45
2024-07-10 17:55:31 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,25,Jacobian,21,lm,49
2024-07-10 17:55:34 __main__ INFO     synonyms - exact,beta,33.3,LRE,2,Jacobian,2,lm,21
2024-07-10 17:55:39 __main__ INFO     hypernyms - animals,beta,33.3,LRE,20,Jacobian,18,lm,40
2024-07-10 17:55:43 __main__ INFO     country - capital,beta,33.3,LRE,8,Jacobian,7,lm,37
2024-07-10 17:55:43 __main__ INFO     using beta=100, iter=0
2024-07-10 17:55:47 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,4,lm,21
2024-07-10 17:55:51 __main__ INFO     animal - youth,beta,100,LRE,16,Jacobian,15,lm,31
2024-07-10 17:55:56 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 17:56:01 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,46,lm,48
2024-07-10 17:56:06 __main__ INFO     verb+able_reg,beta,100,LRE,36,Jacobian,37,lm,46
2024-07-10 17:56:10 __main__ INFO     UK_city - county,beta,100,LRE,1,Jacobian,1,lm,13
2024-07-10 17:56:15 __main__ INFO     antonyms - binary,beta,100,LRE,29,Jacobian,29,lm,42
2024-07-10 17:56:20 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,43,Jacobian,44,lm,50
2024-07-10 17:56:25 __main__ INFO     re+verb_reg,beta,100,LRE,14,Jacobian,14,lm,43
2024-07-10 17:56:30 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 17:56:35 __main__ INFO     country - language,beta,100,LRE,6,Jacobian,6,lm,38
2024-07-10 17:56:39 __main__ INFO     meronyms - part,beta,100,LRE,11,Jacobian,9,lm,31
2024-07-10 17:56:44 __main__ INFO     verb_Ving - Ved,beta,100,LRE,11,Jacobian,8,lm,49
2024-07-10 17:56:48 __main__ INFO     animal - shelter,beta,100,LRE,1,Jacobian,1,lm,25
2024-07-10 17:56:52 __main__ INFO     hypernyms - misc,beta,100,LRE,10,Jacobian,10,lm,28
2024-07-10 17:56:56 __main__ INFO     meronyms - substance,beta,100,LRE,8,Jacobian,7,lm,37
2024-07-10 17:57:01 __main__ INFO     noun - plural_irreg,beta,100,LRE,42,Jacobian,41,lm,49
2024-07-10 17:57:06 __main__ INFO     un+adj_reg,beta,100,LRE,45,Jacobian,43,lm,49
2024-07-10 17:57:11 __main__ INFO     verb+ment_irreg,beta,100,LRE,34,Jacobian,32,lm,49
2024-07-10 17:57:16 __main__ INFO     adj+ness_reg,beta,100,LRE,39,Jacobian,38,lm,42
2024-07-10 17:57:21 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 17:57:26 __main__ INFO     verb+er_irreg,beta,100,LRE,13,Jacobian,18,lm,48
2024-07-10 17:57:32 __main__ INFO     adj+ly_reg,beta,100,LRE,35,Jacobian,36,lm,49
2024-07-10 17:57:37 __main__ INFO     name - occupation,beta,100,LRE,14,Jacobian,9,lm,45
2024-07-10 17:57:40 __main__ INFO     synonyms - intensity,beta,100,LRE,1,Jacobian,1,lm,23
2024-07-10 17:57:44 __main__ INFO     animal - sound,beta,100,LRE,18,Jacobian,15,lm,32
2024-07-10 17:57:50 __main__ INFO     noun - plural_reg,beta,100,LRE,50,Jacobian,50,lm,50
2024-07-10 17:57:55 __main__ INFO     Ving - verb_inf,beta,100,LRE,4,Jacobian,3,lm,49
2024-07-10 17:57:59 __main__ INFO     male - female,beta,100,LRE,2,Jacobian,2,lm,33
2024-07-10 17:58:04 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,41,Jacobian,40,lm,49
2024-07-10 17:58:08 __main__ INFO     meronyms - member,beta,100,LRE,5,Jacobian,5,lm,32
2024-07-10 17:58:12 __main__ INFO     hyponyms - misc,beta,100,LRE,4,Jacobian,4,lm,27
2024-07-10 17:58:17 __main__ INFO     adj - superlative,beta,100,LRE,28,Jacobian,27,lm,43
2024-07-10 17:58:22 __main__ INFO     verb+tion_irreg,beta,100,LRE,20,Jacobian,20,lm,49
2024-07-10 17:58:26 __main__ INFO     synonyms - exact,beta,100,LRE,1,Jacobian,1,lm,27
2024-07-10 17:58:31 __main__ INFO     hypernyms - animals,beta,100,LRE,24,Jacobian,21,lm,39
2024-07-10 17:58:35 __main__ INFO     country - capital,beta,100,LRE,12,Jacobian,12,lm,36
2024-07-10 17:58:35 __main__ INFO     using beta=100, iter=1
2024-07-10 17:58:39 __main__ INFO     name - nationality,beta,100,LRE,6,Jacobian,5,lm,23
2024-07-10 17:58:43 __main__ INFO     animal - youth,beta,100,LRE,18,Jacobian,17,lm,34
2024-07-10 17:58:48 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,1,Jacobian,0,lm,50
2024-07-10 17:58:53 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,46,lm,48
2024-07-10 17:58:59 __main__ INFO     verb+able_reg,beta,100,LRE,34,Jacobian,35,lm,48
2024-07-10 17:59:03 __main__ INFO     UK_city - county,beta,100,LRE,4,Jacobian,4,lm,13
2024-07-10 17:59:07 __main__ INFO     antonyms - binary,beta,100,LRE,20,Jacobian,19,lm,42
2024-07-10 17:59:12 __main__ INFO     verb_inf - 3pSg,beta,100,LRE,44,Jacobian,44,lm,50
2024-07-10 17:59:17 __main__ INFO     re+verb_reg,beta,100,LRE,10,Jacobian,8,lm,40
2024-07-10 17:59:22 __main__ INFO     verb_inf - Ved,beta,100,LRE,41,Jacobian,41,lm,49
2024-07-10 17:59:27 __main__ INFO     country - language,beta,100,LRE,16,Jacobian,16,lm,38
2024-07-10 17:59:31 __main__ INFO     meronyms - part,beta,100,LRE,8,Jacobian,8,lm,30
2024-07-10 17:59:36 __main__ INFO     verb_Ving - Ved,beta,100,LRE,12,Jacobian,11,lm,49
2024-07-10 17:59:40 __main__ INFO     animal - shelter,beta,100,LRE,5,Jacobian,4,lm,29
2024-07-10 17:59:44 __main__ INFO     hypernyms - misc,beta,100,LRE,14,Jacobian,13,lm,30
2024-07-10 17:59:49 __main__ INFO     meronyms - substance,beta,100,LRE,7,Jacobian,6,lm,36
2024-07-10 17:59:54 __main__ INFO     noun - plural_irreg,beta,100,LRE,43,Jacobian,42,lm,49
2024-07-10 17:59:59 __main__ INFO     un+adj_reg,beta,100,LRE,29,Jacobian,26,lm,50
2024-07-10 18:00:04 __main__ INFO     verb+ment_irreg,beta,100,LRE,39,Jacobian,39,lm,48
2024-07-10 18:00:09 __main__ INFO     adj+ness_reg,beta,100,LRE,38,Jacobian,39,lm,42
2024-07-10 18:00:14 __main__ INFO     over+adj_reg,beta,100,LRE,0,Jacobian,0,lm,50
2024-07-10 18:00:19 __main__ INFO     verb+er_irreg,beta,100,LRE,16,Jacobian,16,lm,47
2024-07-10 18:00:24 __main__ INFO     adj+ly_reg,beta,100,LRE,34,Jacobian,35,lm,49
2024-07-10 18:00:29 __main__ INFO     name - occupation,beta,100,LRE,16,Jacobian,14,lm,42
2024-07-10 18:00:33 __main__ INFO     synonyms - intensity,beta,100,LRE,4,Jacobian,4,lm,25
2024-07-10 18:00:37 __main__ INFO     animal - sound,beta,100,LRE,17,Jacobian,14,lm,30
2024-07-10 18:00:42 __main__ INFO     noun - plural_reg,beta,100,LRE,49,Jacobian,49,lm,50
2024-07-10 18:00:47 __main__ INFO     Ving - verb_inf,beta,100,LRE,3,Jacobian,2,lm,49
2024-07-10 18:00:51 __main__ INFO     male - female,beta,100,LRE,2,Jacobian,2,lm,33
2024-07-10 18:00:57 __main__ INFO     verb_3pSg - Ved,beta,100,LRE,39,Jacobian,33,lm,49
2024-07-10 18:01:01 __main__ INFO     meronyms - member,beta,100,LRE,5,Jacobian,2,lm,31
2024-07-10 18:01:05 __main__ INFO     hyponyms - misc,beta,100,LRE,3,Jacobian,3,lm,24
2024-07-10 18:01:10 __main__ INFO     adj - superlative,beta,100,LRE,27,Jacobian,27,lm,43
2024-07-10 18:01:15 __main__ INFO     verb+tion_irreg,beta,100,LRE,17,Jacobian,16,lm,49
2024-07-10 18:01:18 __main__ INFO     synonyms - exact,beta,100,LRE,1,Jacobian,0,lm,23
2024-07-10 18:01:23 __main__ INFO     hypernyms - animals,beta,100,LRE,15,Jacobian,13,lm,40
2024-07-10 18:01:27 __main__ INFO     country - capital,beta,100,LRE,17,Jacobian,17,lm,36
2024-07-10 18:01:27 __main__ INFO     using beta=100, iter=2
2024-07-10 18:01:31 __main__ INFO     name - nationality,beta,100,LRE,5,Jacobian,5,lm,22
2024-07-10 18:01:35 __main__ INFO     animal - youth,beta,100,LRE,18,Jacobian,16,lm,34
2024-07-10 18:01:40 __main__ INFO     verb_Ving - 3pSg,beta,100,LRE,2,Jacobian,1,lm,50
2024-07-10 18:01:45 __main__ INFO     noun+less_reg,beta,100,LRE,46,Jacobian,46,lm,49
2024-07-10 18:01:51 __main__ INFO     verb+able_reg,beta,100,LRE,40,Jacobian,38,lm,48
2024-07-10 18:01:55 __main__ INFO     UK_city - county,beta,100,LRE,2,Jacobian,2,lm,12
