2024-06-13 17:11:59 root INFO     loading model + tokenizer
2024-06-13 18:47:18 root INFO     [' ', ' said', ' wrote', ' told', ' made'] matches ['lost'] is False
2024-06-13 18:47:18 root INFO     [' ', ' was', ' became', ' made', ' said'] matches ['managed'] is False
2024-06-13 18:47:18 root INFO     [' ', ' said', ' was', ' became', ' told'] matches ['married'] is False
2024-06-13 18:47:18 root INFO     [' ', ' was', ' said', ' caused', ' did'] matches ['operated'] is False
2024-06-13 18:47:18 root INFO     ['emb', 'Emb', ' intellectually', 'comm', ' altogether'] matches ['performed'] is False
2024-06-13 18:47:18 root INFO     [' ', ' suggested', ' proposed', ' requested', ' said'] matches ['proposed'] is True
2024-06-13 18:47:18 root INFO     [' ', ' provided', ' said', ' stated', ' made'] matches ['provided'] is True
2024-06-13 18:47:18 root INFO     [' published', ' wrote', ' ', ' written', ' said'] matches ['published'] is True
2024-06-13 18:47:18 root INFO     [' received', ' ', ' was', ' said', ' became'] matches ['received'] is True
2024-06-13 18:47:18 root INFO     [' ', ' made', ' became', ' brought', ' said'] matches ['reduced'] is False
2024-06-13 18:47:18 root INFO     [' ', ' related', ' said', ' revealed', ' told'] matches ['related'] is True
2024-06-13 18:47:18 root INFO     [' ', ' was', ' became', ' were', ' made'] matches ['remained'] is False
2024-06-13 18:47:18 root INFO     [' ', ' was', ' became', ' wrote', ' said'] matches ['replaced'] is False
2024-06-13 18:47:18 root INFO     [' ', ' represented', ' said', ' wrote', ' presented'] matches ['represented'] is True
2024-06-13 18:47:18 root INFO     [' ', ' required', ' was', ' said', ' requested'] matches ['required'] is True
2024-06-13 18:47:18 root INFO     [' ', ' said', ' sent', ' wrote', ' told'] matches ['sent'] is True
2024-06-13 18:47:18 root INFO     [' ', ' said', ' was', ' wrote', ' began'] matches ['spent'] is False
2024-06-13 18:47:18 root INFO     [' ', ' said', ' was', ' caused', ' became'] matches ['suffered'] is False
2024-06-13 18:47:18 root INFO     [' ', ' told', ' taught', ' said', ' wrote'] matches ['taught'] is True
2024-06-13 18:47:18 root INFO     ['emb', 'Emb', 'comm', ' intellectually', 'em'] matches ['told'] is False
2024-06-13 18:47:18 root INFO     [' ', ' was', ' understood', ' became', ' explained'] matches ['understood'] is True
2024-06-13 18:47:18 root INFO     [' ', ' became', ' said', ' caused', ' made'] matches ['united'] is False
2024-06-13 18:47:18 root INFO     verb_Ving - Ved,50,44,106

2024-06-13 18:47:18 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='adj - superlative', prompt_templates=['If something is the most {}, it is', 'When something is the most {}, it is'], prompt_templates_zs=['If something is the most {}, it is', 'When something is the most {}, it is'], samples=[RelationSample(subject='able', object=['ablest']), RelationSample(subject='angry', object=['angriest']), RelationSample(subject='cheap', object=['cheapest']), RelationSample(subject='clever', object=['cleverest']), RelationSample(subject='costly', object=['costliest']), RelationSample(subject='cruel', object=['cruelest']), RelationSample(subject='cute', object=['cutest']), RelationSample(subject='dense', object=['densest']), RelationSample(subject='dumb', object=['dumbest']), RelationSample(subject='fierce', object=['fiercest']), RelationSample(subject='handy', object=['handiest']), RelationSample(subject='happy', object=['happiest']), RelationSample(subject='hardy', object=['hardiest']), RelationSample(subject='harsh', object=['harshest']), RelationSample(subject='healthy', object=['healthiest']), RelationSample(subject='hot', object=['hottest']), RelationSample(subject='huge', object=['hugest']), RelationSample(subject='hungry', object=['hungriest']), RelationSample(subject='lazy', object=['laziest']), RelationSample(subject='lengthy', object=['lengthiest']), RelationSample(subject='lucky', object=['luckiest']), RelationSample(subject='merry', object=['merriest']), RelationSample(subject='mild', object=['mildest']), RelationSample(subject='nasty', object=['nastiest']), RelationSample(subject='neat', object=['neatest']), RelationSample(subject='nice', object=['nicest']), RelationSample(subject='noisy', object=['noisiest']), RelationSample(subject='polite', object=['politest']), RelationSample(subject='proud', object=['proudest']), RelationSample(subject='pure', object=['purest']), RelationSample(subject='rare', object=['rarest']), RelationSample(subject='risky', object=['riskiest']), RelationSample(subject='rude', object=['rudest']), RelationSample(subject='sad', object=['saddest']), RelationSample(subject='scary', object=['scariest']), RelationSample(subject='sexy', object=['sexiest']), RelationSample(subject='shiny', object=['shiniest']), RelationSample(subject='strange', object=['strangest']), RelationSample(subject='strict', object=['strictest']), RelationSample(subject='strong', object=['strongest']), RelationSample(subject='subtle', object=['subtlest']), RelationSample(subject='sunny', object=['sunniest']), RelationSample(subject='tasty', object=['tastiest']), RelationSample(subject='tiny', object=['tiniest']), RelationSample(subject='tricky', object=['trickiest']), RelationSample(subject='ugly', object=['ugliest']), RelationSample(subject='vague', object=['vaguest']), RelationSample(subject='weak', object=['weakest']), RelationSample(subject='wealthy', object=['wealthiest']), RelationSample(subject='weird', object=['weirdest'])], _domain=None, _range=None)
2024-06-13 18:47:20 root INFO     starting operator prediction
2024-06-13 18:47:20 root INFO     using no context
2024-06-13 18:47:20 root INFO     [order_1_approx] starting weight calculation
2024-06-13 18:51:17 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 18:51:17 root INFO     [order_1_approx] weight calculation finished
2024-06-13 18:51:18 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-13 18:51:18 root INFO     [order_1_approx] starting weight calculation
2024-06-13 18:55:14 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 18:55:14 root INFO     [order_1_approx] weight calculation finished
2024-06-13 18:55:15 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-13 18:55:15 root INFO     [order_1_approx] starting weight calculation
2024-06-13 18:59:10 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 18:59:10 root INFO     [order_1_approx] weight calculation finished
2024-06-13 18:59:11 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-13 18:59:11 root INFO     [order_1_approx] starting weight calculation
2024-06-13 19:03:10 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 19:03:10 root INFO     [order_1_approx] weight calculation finished
2024-06-13 19:03:10 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-13 19:03:11 root INFO     [order_1_approx] starting weight calculation
2024-06-13 19:07:08 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 19:07:08 root INFO     [order_1_approx] weight calculation finished
2024-06-13 19:07:09 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-13 19:07:09 root INFO     [order_1_approx] starting weight calculation
2024-06-13 19:11:06 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 19:11:06 root INFO     [order_1_approx] weight calculation finished
2024-06-13 19:11:07 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-13 19:11:07 root INFO     [order_1_approx] starting weight calculation
2024-06-13 19:15:02 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 19:15:02 root INFO     [order_1_approx] weight calculation finished
2024-06-13 19:15:03 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-13 19:15:03 root INFO     [order_1_approx] starting weight calculation
2024-06-13 19:18:59 root INFO     weight size is torch.Size([4096, 4096])
2024-06-13 19:18:59 root INFO     [order_1_approx] weight calculation finished
2024-06-13 19:19:00 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-13 19:19:00 root INFO     total operator prediction time: 1899.958416223526 seconds
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Auth', 'Angel', 'Authent'] matches ['ablest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' greatest', ' ', ' biggest', ' hardest'] matches ['angriest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' cheapest', ' least', ' easiest', ' best'] matches ['cheapest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' greatest', ' best', ' biggest', ' '] matches ['cleverest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' cheapest', ' least', ' cost', ' greatest'] matches ['costliest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' cruel', ' greatest', ' ', ' biggest'] matches ['cruelest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' cut', ' c', ' greatest', ' biggest'] matches ['cutest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' dens', ' ', ' hardest', ' least'] matches ['densest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' dumb', ' biggest', ' ', ' greatest'] matches ['dumbest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' ', ' biggest', ' greatest', ' best'] matches ['fiercest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' hand', ' easiest', ' hardest', ' hands'] matches ['handiest'] is True
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Angel', 'Auth', 'Authent'] matches ['happiest'] is False
2024-06-13 19:19:02 root INFO     [' hardest', ' most', ' h', ' hand', ' easiest'] matches ['hardiest'] is False
2024-06-13 19:19:02 root INFO     [' hars', ' most', ' hardest', ' h', ' greatest'] matches ['harshest'] is True
2024-06-13 19:19:02 root INFO     ['Arm', 'OG', 'Auth', 'Angel', 'Authent'] matches ['healthiest'] is False
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Auth', 'Authent', 'GO'] matches ['hottest'] is False
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Auth', 'Authent', 'Amazon'] matches ['hugest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' hottest', ' hardest', ' biggest', ' greatest'] matches ['hungriest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' easiest', ' least', ' luck', ' '] matches ['laziest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' biggest', ' greatest', ' least', ' easiest'] matches ['lengthiest'] is False
2024-06-13 19:19:02 root INFO     [' luck', ' most', ' biggest', ' ', ' happiest'] matches ['luckiest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' happiest', ' greatest', ' best', ' h'] matches ['merriest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' biggest', ' ', ' greatest', ' least'] matches ['mildest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' easiest', ' greatest', ' least', ' '] matches ['neatest'] is False
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Auth', 'Angel', 'GO'] matches ['nicest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' biggest', ' ', ' least', ' busiest'] matches ['noisiest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' ', ' least', ' best', ' biggest'] matches ['politest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' proud', ' greatest', ' ', ' biggest'] matches ['proudest'] is True
2024-06-13 19:19:02 root INFO     ['Arm', 'OG', 'Auth', 'Authent', 'Amazon'] matches ['purest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' greatest', ' ', ' least', ' best'] matches ['rarest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' least', ' hottest', ' ', ' greatest'] matches ['riskiest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' ', ' greatest', ' biggest', ' busiest'] matches ['rudest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' happiest', ' sadd', ' hardest', ' '] matches ['saddest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' sc', ' ', ' least', ' safest'] matches ['scariest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' sex', ' hottest', ' least', ' '] matches ['sexiest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' sh', ' biggest', ' h', ' hottest'] matches ['shiniest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' strang', ' greatest', ' ', ' biggest'] matches ['strangest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' strict', ' least', ' ', ' hardest'] matches ['strictest'] is True
2024-06-13 19:19:02 root INFO     ['Arm', 'OG', 'Auth', 'Angel', 'Amazon'] matches ['strongest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' ', ' slightest', ' least', ' greatest'] matches ['subtlest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' happiest', ' funn', ' sun', ' biggest'] matches ['sunniest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' tast', ' best', ' hottest', ' '] matches ['tastiest'] is True
2024-06-13 19:19:02 root INFO     ['Arm', 'OG', 'Auth', 'Angel', 'Authent'] matches ['tiniest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' trick', ' easiest', ' hardest', ' biggest'] matches ['trickiest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' ', ' biggest', ' easiest', ' least'] matches ['vaguest'] is False
2024-06-13 19:19:02 root INFO     ['OG', 'Arm', 'Auth', 'Amazon', 'Author'] matches ['weakest'] is False
2024-06-13 19:19:02 root INFO     [' most', ' wealthiest', ' greatest', ' richest', ' biggest'] matches ['wealthiest'] is True
2024-06-13 19:19:02 root INFO     [' most', ' ', ' weird', ' best', ' least'] matches ['weirdest'] is True
2024-06-13 19:19:02 root INFO     adj - superlative,50,65,133

2024-06-13 19:19:03 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='verb_inf - 3pSg', prompt_templates=['I {}, he', 'I {}, she', 'I {}, it'], prompt_templates_zs=['I {}, he', 'I {}, she', 'I {}, it'], samples=[RelationSample(subject='accept', object=['accepts']), RelationSample(subject='achieve', object=['achieves']), RelationSample(subject='add', object=['adds']), RelationSample(subject='agree', object=['agrees']), RelationSample(subject='allow', object=['allows']), RelationSample(subject='appear', object=['appears']), RelationSample(subject='apply', object=['applies']), RelationSample(subject='ask', object=['asks']), RelationSample(subject='avoid', object=['avoids']), RelationSample(subject='become', object=['becomes']), RelationSample(subject='believe', object=['believes']), RelationSample(subject='consider', object=['considers']), RelationSample(subject='consist', object=['consists']), RelationSample(subject='contain', object=['contains']), RelationSample(subject='continue', object=['continues']), RelationSample(subject='create', object=['creates']), RelationSample(subject='describe', object=['describes']), RelationSample(subject='develop', object=['develops']), RelationSample(subject='enable', object=['enables']), RelationSample(subject='enjoy', object=['enjoys']), RelationSample(subject='ensure', object=['ensures']), RelationSample(subject='exist', object=['exists']), RelationSample(subject='explain', object=['explains']), RelationSample(subject='follow', object=['follows']), RelationSample(subject='happen', object=['happens']), RelationSample(subject='hear', object=['hears']), RelationSample(subject='identify', object=['identifies']), RelationSample(subject='improve', object=['improves']), RelationSample(subject='include', object=['includes']), RelationSample(subject='involve', object=['involves']), RelationSample(subject='learn', object=['learns']), RelationSample(subject='maintain', object=['maintains']), RelationSample(subject='occur', object=['occurs']), RelationSample(subject='operate', object=['operates']), RelationSample(subject='prevent', object=['prevents']), RelationSample(subject='promote', object=['promotes']), RelationSample(subject='protect', object=['protects']), RelationSample(subject='provide', object=['provides']), RelationSample(subject='receive', object=['receives']), RelationSample(subject='reduce', object=['reduces']), RelationSample(subject='refer', object=['refers']), RelationSample(subject='remain', object=['remains']), RelationSample(subject='remember', object=['remembers']), RelationSample(subject='represent', object=['represents']), RelationSample(subject='require', object=['requires']), RelationSample(subject='seem', object=['seems']), RelationSample(subject='send', object=['sends']), RelationSample(subject='suggest', object=['suggests']), RelationSample(subject='tell', object=['tells']), RelationSample(subject='understand', object=['understands'])], _domain=None, _range=None)
